,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
75,0.84,0.8583664581033001,0.8106410256410257,0.7968856048166393,0.84,0.8867736185383244,0.8099999999999999,0.8003839553839555,0.84,0.7910317460317461,0.8150000000000001,0.7841367465680859,0.84,0.8669444444444444,0.8300000000000001,0.8098927129099543
76,0.85,0.743998778998779,0.8322222222222223,0.7727473779628756,0.86,0.7669963369963371,0.8433333333333334,0.7912084396398291,0.85,0.7895003607503608,0.8383333333333333,0.8012249409743204,0.79,0.731911976911977,0.7966666666666666,0.7370604895668834
77,0.86,0.787757095845331,0.8636363636363636,0.8109177859177858,0.85,0.7801813382695736,0.855944055944056,0.8025887815887816,0.86,0.7872326203208556,0.8636363636363636,0.8105742888351584,0.85,0.7656135531135531,0.8327272727272728,0.7905511116563748
78,0.78,0.7091812865497076,0.7993181818181818,0.7431830672011046,0.81,0.7543633593788394,0.8375,0.7761186823106327,0.79,0.7193487394957985,0.8125,0.7446827295511507,0.79,0.7975253036437246,0.8071428571428572,0.7406233777504194
79,0.86,0.8008119658119659,0.7977189477189477,0.7861662496600322,0.88,0.826484480431849,0.8234765234765234,0.8067497212931997,0.89,0.8297008547008546,0.8325674325674326,0.8173666922195011,0.9,0.8204378954378955,0.8378621378621378,0.8243525733525734
80,0.82,0.7627344877344877,0.8363636363636363,0.7750878864968049,0.83,0.7746031746031747,0.8454545454545455,0.7857133224419339,0.82,0.7409054834054836,0.8354545454545456,0.7748719962363141,0.84,0.8508333333333333,0.8564335664335665,0.805798636645713
81,0.85,0.7790413752913753,0.8638888888888889,0.8166998722860793,0.88,0.8120833333333334,0.888888888888889,0.8445318050591885,0.88,0.799404761904762,0.888888888888889,0.8379813767007105,0.84,0.8623329448329449,0.8505050505050505,0.8096090225563911
82,0.86,0.7945967104790634,0.8362137862137862,0.799985441545039,0.88,0.8132352941176471,0.8524475524475525,0.8187859782514758,0.86,0.7748751248751249,0.8401398601398601,0.797924749746339,0.82,0.7401942501942502,0.8134731934731935,0.7603218468165298
83,0.86,0.7978174603174604,0.8269967532467533,0.8071656647121044,0.87,0.8157828282828282,0.8332467532467532,0.8167053663570693,0.87,0.8151559714795008,0.8323376623376623,0.8148508217314856,0.87,0.7956751727804359,0.840909090909091,0.8102373606785372
84,0.81,0.7411851791998851,0.7796153846153846,0.7477165120528497,0.85,0.8039087301587301,0.808974358974359,0.7903605439468817,0.85,0.8009851551956816,0.8435897435897436,0.8139710567210567,0.81,0.7329064318034907,0.8044871794871795,0.7587969208211144
85,0.81,0.7284615384615385,0.8208541458541457,0.7599759692803171,0.83,0.7451546003016591,0.837087912087912,0.7757034505455558,0.83,0.7437909639380228,0.8365384615384615,0.774424740010947,0.86,0.8657783882783884,0.8615634365634366,0.8183070925176189
86,0.83,0.7432142857142858,0.8155844155844155,0.7749834533282808,0.87,0.8077976190476189,0.8595238095238095,0.8246114549562826,0.83,0.7753642191142192,0.8214285714285715,0.7836274262136331,0.79,0.7053968253968254,0.809047619047619,0.7461340326340327
87,0.86,0.8694525082760378,0.8047402597402599,0.7915019997812369,0.88,0.9020499108734402,0.8368831168831168,0.8141111468883556,0.88,0.8890196078431373,0.8368831168831168,0.8142442001096442,0.9,0.798611111111111,0.8493506493506494,0.8135962585508866
88,0.81,0.7345008912655973,0.8220135746606335,0.7648408766502073,0.83,0.7511675579322639,0.8380392156862746,0.7809851261628779,0.81,0.7313919413919414,0.8318300653594772,0.7589694126536233,0.82,0.730275974025974,0.8258169934640524,0.7646381640296448
89,0.81,0.7276626151626153,0.8233333333333335,0.7582743198680741,0.83,0.7463494838494839,0.8433333333333334,0.778392797881289,0.84,0.7594988344988345,0.8516666666666666,0.7877898550724638,0.87,0.9005321067821066,0.8690909090909091,0.8372900665642602
90,0.78,0.8207936507936509,0.8149572649572651,0.754249152574924,0.78,0.8269642857142857,0.8205128205128205,0.7555842191686112,0.78,0.824047619047619,0.8273504273504273,0.75317640506495,0.8,0.823392857142857,0.8427350427350427,0.7736394343392315
91,0.79,0.7234042101689161,0.8111471861471861,0.7489557738219065,0.79,0.7469756387403447,0.8170995670995671,0.7527761273813905,0.78,0.7089269064269065,0.8040959040959041,0.740807928913192,0.78,0.6983516483516484,0.8186813186813188,0.751046218487395
92,0.8,0.7328300865800865,0.78,0.7490900229090152,0.84,0.7864448051948052,0.8222222222222222,0.7896629225494205,0.83,0.764524948735475,0.8206349206349206,0.78085827216262,0.84,0.7714786520668874,0.8531746031746031,0.8041792515476726
93,0.84,0.7753066378066378,0.8346590909090909,0.7929889576442763,0.86,0.8014553429027114,0.85,0.8084529505582136,0.84,0.7723969013442697,0.8257142857142856,0.7867105263157895,0.85,0.8701373626373625,0.8405753968253968,0.8135841951409974
94,0.84,0.7712698412698412,0.8700854700854702,0.8148028047221596,0.85,0.7834920634920635,0.8811965811965813,0.8258795161084684,0.8,0.7335897435897436,0.8358974358974359,0.7714821903242955,0.82,0.858246753246753,0.8581196581196581,0.8095918453751272
95,0.84,0.7658730158730158,0.8495879120879122,0.8012723311546841,0.86,0.7875672693319752,0.8511904761904763,0.8127646725479544,0.86,0.7801785714285715,0.8553571428571429,0.8141718594304802,0.85,0.7619703907203907,0.8333333333333334,0.7935952902930591
96,0.81,0.7474242424242424,0.8669108669108668,0.7865144119779182,0.81,0.7474242424242424,0.8669108669108668,0.7865144119779182,0.78,0.7239763014763014,0.8483516483516483,0.7618378942623633,0.79,0.7214835164835165,0.8549450549450549,0.7676026429710641
97,0.83,0.8529127408539173,0.8457264957264957,0.8001655070076122,0.85,0.8782722179781004,0.861111111111111,0.8179829673250726,0.86,0.7878609625668449,0.8777777777777779,0.8214287612971823,0.88,0.89,0.8898809523809523,0.851303065848765
98,0.89,0.8153174603174603,0.8595238095238095,0.8291974303994764,0.89,0.8153174603174603,0.8595238095238095,0.8291974303994764,0.9,0.8188095238095239,0.8928571428571429,0.8518574628769532,0.89,0.7951616031027796,0.8716666666666667,0.8243958172428936
99,0.71,0.6647247360482654,0.7727272727272727,0.7090454367364385,0.77,0.7521942110177404,0.8318181818181818,0.7706742289968096,0.75,0.6835329866212219,0.8116161616161616,0.7345706363353421,0.72,0.7375183150183151,0.7863636363636364,0.7035622579124976
